Standard Model;Bus 1
"Zeitpunkt in s";"Elektrische Frequenz in Hz"
1,373167;60,203894
1,374167;60,204896
1,375167;60,205900
1,376167;60,206905
1,377167;60,207912
1,378167;60,208921
1,379167;60,209931
1,380167;60,210944
1,381167;60,211958
1,382167;60,212973
1,383167;60,213991
1,384167;60,215010
1,385167;60,216031
1,386167;60,217053
1,387167;60,218077
1,388167;60,219103
1,389167;60,220131
1,390167;60,221160
1,391167;60,222191
1,392167;60,223223
1,393167;60,224257
1,394167;60,225293
1,395167;60,226330
1,396167;60,227369
1,397167;60,228409
1,398167;60,229451
1,399167;60,230495
1,400167;60,231540
1,401167;60,232586
1,402167;60,233634
1,403167;60,234684
1,404167;60,235735
1,405167;60,236788
1,406167;60,237843
1,407167;60,238898
1,408167;60,239956
1,409167;60,241014
1,410167;60,242075
1,411167;60,243136
1,412167;60,244199
1,413167;60,245264
1,414167;60,246330
1,415167;60,247397
1,416167;60,248466
1,417167;60,249537
1,418167;60,250608
1,419167;60,251682
1,420167;60,252756
1,421167;60,253832
1,422167;60,254909
1,423167;60,255988
1,424167;60,257068
1,425167;60,258149
1,426167;60,259232
1,427167;60,260316
1,428167;60,261401
1,429167;60,262488
1,430167;60,263576
1,431167;60,264665
1,432167;60,265755
1,433167;60,266847
1,434167;60,267940
1,435167;60,269034
1,436167;60,270130
1,437167;60,271227
1,438167;60,272325
1,439167;60,273424
1,440167;60,274525
1,441167;60,275626
1,442167;60,276729
1,443167;60,277833
1,444167;60,278939
1,445167;60,280045
1,446167;60,281153
1,447167;60,282262
1,448167;60,283371
1,449167;60,284483
1,450167;60,285595
1,451167;60,286708
1,452167;60,287823
1,453167;60,288938
1,454167;60,290055
1,455167;60,291173
1,456167;60,292292
1,457167;60,293412
1,458167;60,294533
1,459167;60,295655
1,460167;60,296778
1,461167;60,297902
1,462167;60,299028
1,463167;60,300154
1,464167;60,301281
1,465167;60,302410
1,466167;60,303539
1,467167;60,304669
1,468167;60,305801
1,469167;60,306933
1,470167;60,308066
1,471167;60,309201
1,472167;60,310336
1,473167;60,311472
1,474167;60,312609
1,475167;60,313747
1,476167;60,314886
1,477167;60,316026
1,478167;60,317167
1,479167;60,318309
1,480167;60,319451
1,481167;60,320595
1,482167;60,321739
1,483167;60,322885
1,484167;60,324031
1,485167;60,325178
1,486167;60,326326
1,487167;60,327474
1,488167;60,328624
1,489167;60,329774
1,490167;60,330926
1,491167;60,332078
1,492167;60,333230
1,493167;60,334384
1,494167;60,335539
1,495167;60,336694
1,496167;60,337850
1,497167;60,339007
1,498167;60,340164
1,499167;60,341322
1,500167;60,342481
1,501167;60,343641
1,502167;60,344802
1,503167;60,345963
1,504167;60,347125
1,505167;60,348287
1,506167;60,349451
1,507167;60,350615
1,508167;60,351780
1,509167;60,352945
1,510167;60,354111
1,511167;60,355278
1,512167;60,356445
1,513167;60,357613
1,514167;60,358782
1,515167;60,359952
1,516167;60,361122
1,517167;60,362292
1,518167;60,363463
1,519167;60,364635
1,520167;60,365808
1,521167;60,366981
1,522167;60,368154
1,523167;60,369329
1,524167;60,370504
1,525167;60,371679
1,526167;60,372855
1,527167;60,374031
1,528167;60,375208
1,529167;60,376386
1,530167;60,377564
1,531167;60,378743
1,532167;60,379922
1,533167;60,381102
1,534167;60,382282
1,535167;60,383462
1,536167;60,384644
1,537167;60,385825
1,538167;60,387007
1,539167;60,388190
1,540167;60,389373
1,541167;60,390557
1,542167;60,391741
1,543167;60,392925
1,544167;60,394110
1,545167;60,395295
1,546167;60,396481
1,547167;60,397667
1,548167;60,398854
1,549167;60,400041
1,550167;60,401228
1,551167;60,402416
1,552167;60,403604
1,553167;60,404792
1,554167;60,405981
1,555167;60,407171
1,556167;60,408360
1,557167;60,409550
1,558167;60,410741
1,559167;60,411931
1,560167;60,413122
1,561167;60,414314
1,562167;60,415505
1,563167;60,416697
1,564167;60,417890
1,565167;60,419082
1,566167;60,420275
1,567167;60,421468
1,568167;60,422662
1,569167;60,423856
1,570167;60,425050
1,571167;60,426244
1,572167;60,427438
1,573167;60,428633
1,574167;60,429828
1,575167;60,431024
1,576167;60,432219
1,577167;60,433415
1,578167;60,434611
1,579167;60,435807
1,580167;60,437003
1,581167;60,438200
1,582167;60,439397
1,583167;60,440594
1,584167;60,441791
1,585167;60,442988
1,586167;60,444186
1,587167;60,445384
1,588167;60,446581
1,589167;60,447779
1,590167;60,448978
1,591167;60,450176
1,592167;60,451374
1,593167;60,452573
1,594167;60,453772
1,595167;60,454971
1,596167;60,456169
1,597167;60,457369
1,598167;60,458568
1,599167;60,459767
1,600167;60,460966
1,601167;60,462166
1,602167;60,463365
1,603167;60,464565
1,604167;60,465764
1,605167;60,466964
1,606167;60,468164
1,607167;60,469364
1,608167;60,470563
1,609167;60,471763
1,610167;60,472963
1,611167;60,474163
1,612167;60,475363
1,613167;60,476563
1,614167;60,477763
1,615167;60,478963
1,616167;60,480163
1,617167;60,481363
1,618167;60,482563
1,619167;60,483763
1,620167;60,484963
1,621167;60,486163
1,622167;60,487363
1,623167;60,488562
1,624167;60,489762
1,625167;60,490962
1,626167;60,492161
1,627167;60,493361
1,628167;60,494560
1,629167;60,495760
1,630167;60,496959
1,631167;60,498158
1,632167;60,499357
1,633167;60,500556
1,634167;60,501755
1,635167;60,502954
1,636167;60,504153
1,637167;60,505351
1,638167;60,506550
1,639167;60,507748
1,640167;60,508946
1,641167;60,510144
1,642167;60,511342
1,643167;60,512540
1,644167;60,513737
1,645167;60,514935
1,646167;60,516132
1,647167;60,517329
1,648167;60,518526
1,649167;60,519723
1,650167;60,520919
1,651167;60,522115
1,652167;60,523311
1,653167;60,524507
1,654167;60,525703
1,655167;60,526898
1,656167;60,528093
1,657167;60,529288
1,658167;60,530483
1,659167;60,531677
1,660167;60,532871
1,661167;60,534065
1,662167;60,535259
1,663167;60,536452
1,664167;60,537645
1,665167;60,538838
1,666167;60,540030
1,667167;60,541223
1,668167;60,542415
1,669167;60,543606
1,670167;60,544798
1,671167;60,545989
1,672167;60,547179
1,673167;60,548370
1,674167;60,549560
1,675167;60,550749
1,676167;60,551939
1,677167;60,553127
1,678167;60,554316
1,679167;60,555504
1,680167;60,556692
1,681167;60,557880
1,682167;60,559067
1,683167;60,560254
1,684167;60,561440
1,685167;60,562626
1,686167;60,563812
1,687167;60,564997
1,688167;60,566181
1,689167;60,567366
1,690167;60,568550
1,691167;60,569733
1,692167;60,570916
1,693167;60,572099
1,694167;60,573281
1,695167;60,574463
1,696167;60,575644
1,697167;60,576825
1,698167;60,578005
1,699167;60,579185
1,700167;60,580364
1,701167;60,581543
1,702167;60,582721
1,703167;60,583899
1,704167;60,585077
1,705167;60,586254
1,706167;60,587430
1,707167;60,588606
1,708167;60,589781
1,709167;60,590956
1,710167;60,592130
1,711167;60,593304
1,712167;60,594477
1,713167;60,595650
1,714167;60,596822
1,715167;60,597993
1,716167;60,599164
1,717167;60,600334
1,718167;60,601504
1,719167;60,602673
1,720167;60,603842
1,721167;60,605010
1,722167;60,606177
1,723167;60,607344
1,724167;60,608510
1,725167;60,609676
1,726167;60,610841
1,727167;60,612005
1,728167;60,613168
1,729167;60,614331
1,730167;60,615494
1,731167;60,616655
1,732167;60,617816
1,733167;60,618977
1,734167;60,620136
1,735167;60,621295
1,736167;60,622453
1,737167;60,623611
1,738167;60,624768
1,739167;60,625924
1,740167;60,627079
1,741167;60,628234
1,742167;60,629388
1,743167;60,630542
1,744167;60,631694
1,745167;60,632846
1,746167;60,633997
1,747167;60,635147
1,748167;60,636297
1,749167;60,637446
1,750167;60,638594
1,751167;60,639741
1,752167;60,640887
1,753167;60,642033
1,754167;60,643178
1,755167;60,644322
1,756167;60,645465
1,757167;60,646608
1,758167;60,647750
1,759167;60,648890
1,760167;60,650030
1,761167;60,651170
1,762167;60,652308
1,763167;60,653445
1,764167;60,654582
1,765167;60,655718
1,766167;60,656853
1,767167;60,657987
1,768167;60,659120
1,769167;60,660252
1,770167;60,661384
1,771167;60,662514
1,772167;60,663644
1,773167;60,664773
1,774167;60,665900
1,775167;60,667027
1,776167;60,668153
1,777167;60,669278
1,778167;60,670402
1,779167;60,671525
1,780167;60,672648
1,781167;60,673769
1,782167;60,674889
1,783167;60,676009
1,784167;60,677127
1,785167;60,678244
1,786167;60,679361
1,787167;60,680476
1,788167;60,681591
1,789167;60,682704
1,790167;60,683816
1,791167;60,684928
1,792167;60,686038
1,793167;60,687148
1,794167;60,688256
1,795167;60,689363
1,796167;60,690469
1,797167;60,691575
1,798167;60,692679
1,799167;60,693782
1,800167;60,694884
1,801167;60,695985
1,802167;60,697085
1,803167;60,698183
1,804167;60,699281
1,805167;60,700378
1,806167;60,701473
1,807167;60,702568
1,808167;60,703661
1,809167;60,704753
1,810167;60,705844
1,811167;60,706934
1,812167;60,708023
1,813167;60,709110
1,814167;60,710197
1,815167;60,711282
1,816167;60,712366
1,817167;60,713449
1,818167;60,714531
1,819167;60,715612
1,820167;60,716691
1,821167;60,717769
1,822167;60,718846
1,823167;60,719922
1,824167;60,720997
1,825167;60,722070
1,826167;60,723143
1,827167;60,724214
1,828167;60,725283
1,829167;60,726352
1,830167;60,727419
1,831167;60,728485
1,832167;60,729550
1,833167;60,730613
1,834167;60,731676
1,835167;60,732737
1,836167;60,733796
1,837167;60,734855
1,838167;60,735912
1,839167;60,736968
1,840167;60,738022
1,841167;60,739075
1,842167;60,740127
1,843167;60,741178
1,844167;60,742227
1,845167;60,743275
1,846167;60,744322
1,847167;60,745367
1,848167;60,746411
1,849167;60,747453
1,850167;60,748495
1,851167;60,749534
1,852167;60,750573
1,853167;60,751610
1,854167;60,752646
1,855167;60,753680
1,856167;60,754713
1,857167;60,755744
1,858167;60,756774
1,859167;60,757803
1,860167;60,758830
1,861167;60,759856
1,862167;60,760881
1,863167;60,761904
1,864167;60,762925
1,865167;60,763945
1,866167;60,764964
1,867167;60,765981
1,868167;60,766997
1,869167;60,768011
1,870167;60,769024
1,871167;60,770036
1,872167;60,771046
1,873167;60,772054
1,874167;60,773061
1,875167;60,774066
1,876167;60,775070
1,877167;60,776073
1,878167;60,777073
1,879167;60,778073
1,880167;60,779071
1,881167;60,780067
1,882167;60,781062
1,883167;60,782055
1,884167;60,783047
1,885167;60,784037
1,886167;60,785025
1,887167;60,786013
1,888167;60,786998
1,889167;60,787982
1,890167;60,788964
1,891167;60,789945
1,892167;60,790924
1,893167;60,791902
1,894167;60,792878
1,895167;60,793852
1,896167;60,794825
1,897167;60,795796
1,898167;60,796766
1,899167;60,797734
1,900167;60,798700
1,901167;60,799665
1,902167;60,800628
1,903167;60,801589
1,904167;60,802549
1,905167;60,803507
1,906167;60,804463
1,907167;60,805418
1,908167;60,806371
1,909167;60,807323
1,910167;60,808273
1,911167;60,809221
1,912167;60,810167
1,913167;60,811112
1,914167;60,812055
1,915167;60,812997
1,916167;60,813936
1,917167;60,814874
1,918167;60,815810
1,919167;60,816745
1,920167;60,817678
1,921167;60,818609
1,922167;60,819538
1,923167;60,820466
1,924167;60,821392
1,925167;60,822316
1,926167;60,823239
1,927167;60,824159
1,928167;60,825078
1,929167;60,825996
1,930167;60,826911
1,931167;60,827825
1,932167;60,828737
1,933167;60,829647
1,934167;60,830555
1,935167;60,831462
1,936167;60,832367
1,937167;60,833270
1,938167;60,834171
1,939167;60,835070
1,940167;60,835968
1,941167;60,836864
1,942167;60,837758
1,943167;60,838650
1,944167;60,839541
1,945167;60,840429
1,946167;60,841316
1,947167;60,842201
1,948167;60,843084
1,949167;60,843965
1,950167;60,844845
1,951167;60,845722
1,952167;60,846598
1,953167;60,847472
1,954167;60,848344
1,955167;60,849214
1,956167;60,850083
1,957167;60,850949
1,958167;60,851814
1,959167;60,852677
1,960167;60,853538
1,961167;60,854397
1,962167;60,855254
1,963167;60,856109
1,964167;60,856963
1,965167;60,857814
1,966167;60,858664
1,967167;60,859511
1,968167;60,860357
1,969167;60,861201
1,970167;60,862043
1,971167;60,862883
1,972167;60,863722
1,973167;60,864558
1,974167;60,865393
1,975167;60,866225
1,976167;60,867056
1,977167;60,867884
1,978167;60,868711
1,979167;60,869536
1,980167;60,870359
1,981167;60,871180
1,982167;60,871999
1,983167;60,872816
1,984167;60,873631
1,985167;60,874444
1,986167;60,875256
1,987167;60,876065
1,988167;60,876873
1,989167;60,877678
1,990167;60,878482
1,991167;60,879283
1,992167;60,880083
1,993167;60,880880
1,994167;60,881676
1,995167;60,882470
1,996167;60,883262
1,997167;60,884052
1,998167;60,884839
1,999167;60,885625
2,000167;60,886409
2,001167;60,887191
2,002167;60,887971
2,003167;60,888749
2,004167;60,889525
2,005167;60,890299
2,006167;60,891071
2,007167;60,891841
2,008167;60,892609
2,009167;60,893375
2,010167;60,894140
2,011167;60,894902
2,012167;60,895662
2,013167;60,896420
2,014167;60,897176
2,015167;60,897930
2,016167;60,898683
2,017167;60,899433
2,018167;60,900181
2,019167;60,900927
2,020167;60,901671
2,021167;60,902414
2,022167;60,903154
2,023167;60,903892
2,024167;60,904628
2,025167;60,905362
2,026167;60,906095
2,027167;60,906825
2,028167;60,907553
2,029167;60,908279
2,030167;60,909003
2,031167;60,909725
2,032167;60,910446
2,033167;60,911164
2,034167;60,911880
2,035167;60,912594
2,036167;60,913306
2,037167;60,914016
2,038167;60,914724
2,039167;60,915430
2,040167;60,916134
2,041167;60,916837
2,042167;60,917537
2,043167;60,918235
2,044167;60,918931
2,045167;60,919625
2,046167;60,920317
2,047167;60,921007
2,048167;60,921695
2,049167;60,922381
2,050167;60,923065
2,051167;60,923746
2,052167;60,924426
2,053167;60,925104
2,054167;60,925780
2,055167;60,926454
2,056167;60,927126
2,057167;60,927796
2,058167;60,928464
2,059167;60,929130
2,060167;60,929793
2,061167;60,930455
2,062167;60,931115
2,063167;60,931773
2,064167;60,932429
2,065167;60,933083
2,066167;60,933734
2,067167;60,934384
2,068167;60,935032
2,069167;60,935678
2,070167;60,936322
2,071167;60,936964
2,072167;60,937603
2,073167;60,938241
2,074167;60,938877
2,075167;60,939511
2,076167;60,940143
2,077167;60,940773
2,078167;60,941400
2,079167;60,942026
2,080167;60,942650
2,081167;60,943272
2,082167;60,943892
2,083167;60,944510
2,084167;60,945126
2,085167;60,945740
2,086167;60,946352
2,087167;60,946962
2,088167;60,947570
2,089167;60,948176
2,090167;60,948780
2,091167;60,949382
2,092167;60,949982
2,093167;60,950580
2,094167;60,951176
2,095167;60,951771
2,096167;60,952363
2,097167;60,952953
2,098167;60,953542
2,099167;60,954128
2,100167;60,954713
2,101167;60,955295
2,102167;60,955876
2,103167;60,956454
2,104167;60,957031
2,105167;60,957606
2,106167;60,958179
2,107167;60,958749
2,108167;60,959318
2,109167;60,959885
2,110167;60,960450
2,111167;60,961014
2,112167;60,961575
2,113167;60,962134
2,114167;60,962692
2,115167;60,963247
2,116167;60,963801
2,117167;60,964352
2,118167;60,964902
2,119167;60,965450
2,120167;60,965996
2,121167;60,966540
2,122167;60,967082
2,123167;60,967622
2,124167;60,968161
2,125167;60,968697
2,126167;60,969232
2,127167;60,969765
2,128167;60,970296
2,129167;60,970825
2,130167;60,971352
2,131167;60,971877
2,132167;60,972401
2,133167;60,972922
2,134167;60,973442
2,135167;60,973960
2,136167;60,974476
2,137167;60,974990
2,138167;60,975502
2,139167;60,976013
2,140167;60,976522
2,141167;60,977029
2,142167;60,977534
2,143167;60,978037
2,144167;60,978538
2,145167;60,979038
2,146167;60,979536
2,147167;60,980032
2,148167;60,980526
2,149167;60,981019
2,150167;60,981509
2,151167;60,981998
2,152167;60,982485
2,153167;60,982971
2,154167;60,983454
2,155167;60,983936
2,156167;60,984416
2,157167;60,984894
2,158167;60,985371
2,159167;60,985846
2,160167;60,986319
2,161167;60,986790
2,162167;60,987259
2,163167;60,987727
2,164167;60,988193
2,165167;60,988658
2,166167;60,989121
2,167167;60,989582
2,168167;60,990041
2,169167;60,990498
2,170167;60,990954
2,171167;60,991409
2,172167;60,991861
2,173167;60,992312
2,174167;60,992761
2,175167;60,993209
2,176167;60,993655
2,177167;60,994099
2,178167;60,994541
2,179167;60,994982
2,180167;60,995422
2,181167;60,995859
2,182167;60,996295
2,183167;60,996730
2,184167;60,997163
2,185167;60,997594
2,186167;60,998023
2,187167;60,998451
2,188167;60,998878
2,189167;60,999303
2,190167;60,999726
2,191167;61,000147
2,192167;61,000567
2,193167;61,000986
2,194167;61,001403
2,195167;61,001818
2,196167;61,002232
2,197167;61,002645
2,198167;61,003055
2,199167;61,003465
2,200167;61,003872
2,201167;61,004279
2,202167;61,004683
2,203167;61,005087
2,204167;61,005488
2,205167;61,005889
2,206167;61,006287
2,207167;61,006685
2,208167;61,007080
2,209167;61,007475
2,210167;61,007868
2,211167;61,008259
2,212167;61,008649
2,213167;61,009038
2,214167;61,009425
2,215167;61,009811
2,216167;61,010195
2,217167;61,010578
2,218167;61,010959
2,219167;61,011340
2,220167;61,011718
2,221167;61,012096
2,222167;61,012472
2,223167;61,012846
2,224167;61,013219
2,225167;61,013591
2,226167;61,013962
2,227167;61,014331
2,228167;61,014699
2,229167;61,015066
2,230167;61,015431
2,231167;61,015795
2,232167;61,016157
2,233167;61,016519
2,234167;61,016879
2,235167;61,017238
2,236167;61,017595
2,237167;61,017951
2,238167;61,018306
2,239167;61,018660
2,240167;61,019012
2,241167;61,019364
2,242167;61,019714
2,243167;61,020062
2,244167;61,020410
2,245167;61,020756
2,246167;61,021102
2,247167;61,021446
2,248167;61,021788
2,249167;61,022130
2,250167;61,022471
2,251167;61,022810
2,252167;61,023148
2,253167;61,023485
2,254167;61,023821
2,255167;61,024156
2,256167;61,024489
2,257167;61,024822
2,258167;61,025153
2,259167;61,025484
2,260167;61,025813
2,261167;61,026141
2,262167;61,026468
2,263167;61,026794
2,264167;61,027119
2,265167;61,027443
2,266167;61,027766
2,267167;61,028088
2,268167;61,028409
2,269167;61,028729
2,270167;61,029048
2,271167;61,029365
2,272167;61,029682
2,273167;61,029998
2,274167;61,030313
2,275167;61,030627
2,276167;61,030940
2,277167;61,031252
2,278167;61,031563
2,279167;61,031873
2,280167;61,032183
2,281167;61,032491
2,282167;61,032798
2,283167;61,033105
2,284167;61,033411
2,285167;61,033715
2,286167;61,034019
2,287167;61,034322
2,288167;61,034624
2,289167;61,034926
2,290167;61,035226
2,291167;61,035526
2,292167;61,035825
2,293167;61,036123
2,294167;61,036420
2,295167;61,036717
2,296167;61,037013
2,297167;61,037307
2,298167;61,037602
2,299167;61,037895
2,300167;61,038188
2,301167;61,038480
2,302167;61,038771
2,303167;61,039061
2,304167;61,039351
2,305167;61,039640
2,306167;61,039929
2,307167;61,040216
2,308167;61,040503
2,309167;61,040790
2,310167;61,041075
2,311167;61,041360
2,312167;61,041645
2,313167;61,041929
2,314167;61,042212
2,315167;61,042494
2,316167;61,042776
2,317167;61,043058
2,318167;61,043338
2,319167;61,043619
2,320167;61,043898
2,321167;61,044177
2,322167;61,044456
2,323167;61,044734
2,324167;61,045011
2,325167;61,045288
2,326167;61,045565
2,327167;61,045841
2,328167;61,046116
2,329167;61,046391
2,330167;61,046665
2,331167;61,046939
2,332167;61,047213
2,333167;61,047486
2,334167;61,047759
2,335167;61,048031
2,336167;61,048303
2,337167;61,048574
2,338167;61,048845
2,339167;61,049116
2,340167;61,049386
2,341167;61,049656
2,342167;61,049926
2,343167;61,050195
2,344167;61,050464
2,345167;61,050732
2,346167;61,051000
2,347167;61,051268
2,348167;61,051536
2,349167;61,051803
2,350167;61,052070
2,351167;61,052337
2,352167;61,052603
2,353167;61,052869
2,354167;61,053135
2,355167;61,053401
2,356167;61,053666
2,357167;61,053931
2,358167;61,054196
2,359167;61,054461
2,360167;61,054726
2,361167;61,054990
2,362167;61,055254
2,363167;61,055518
2,364167;61,055782
2,365167;61,056046
2,366167;61,056309
2,367167;61,056573
2,368167;61,056836
2,369167;61,057100
2,370167;61,057363
2,371167;61,057626
2,372167;61,057889
2,373167;61,058152
2,374167;61,058414
2,375167;61,058677
2,376167;61,058940
2,377167;61,059203
2,378167;61,059465
2,379167;61,059728
2,380167;61,059991
2,381167;61,060253
2,382167;61,060516
2,383167;61,060779
2,384167;61,061041
2,385167;61,061304
2,386167;61,061567
2,387167;61,061830
2,388167;61,062093
2,389167;61,062356
2,390167;61,062619
2,391167;61,062882
2,392167;61,063145
2,393167;61,063408
2,394167;61,063672
2,395167;61,063936
2,396167;61,064199
2,397167;61,064463
2,398167;61,064727
2,399167;61,064992
2,400167;61,065256
2,401167;61,065521
2,402167;61,065785
2,403167;61,066050
2,404167;61,066316
2,405167;61,066581
2,406167;61,066847
2,407167;61,067113
2,408167;61,067379
2,409167;61,067645
2,410167;61,067912
2,411167;61,068179
2,412167;61,068446
2,413167;61,068713
2,414167;61,068981
2,415167;61,069249
2,416167;61,069518
2,417167;61,069786
2,418167;61,070056
2,419167;61,070325
2,420167;61,070595
2,421167;61,070865
2,422167;61,071136
2,423167;61,071406
2,424167;61,071678
2,425167;61,071949
2,426167;61,072222
2,427167;61,072494
2,428167;61,072767
2,429167;61,073040
2,430167;61,073314
2,431167;61,073588
2,432167;61,073863
2,433167;61,074138
2,434167;61,074414
2,435167;61,074690
2,436167;61,074967
2,437167;61,075244
2,438167;61,075522
2,439167;61,075800
2,440167;61,076078
2,441167;61,076358
2,442167;61,076637
2,443167;61,076918
2,444167;61,077198
2,445167;61,077480
2,446167;61,077762
2,447167;61,078044
2,448167;61,078328
2,449167;61,078611
2,450167;61,078896
2,451167;61,079181
2,452167;61,079466
2,453167;61,079753
2,454167;61,080039
2,455167;61,080327
2,456167;61,080615
2,457167;61,080904
2,458167;61,081194
2,459167;61,081484
2,460167;61,081775
2,461167;61,082066
2,462167;61,082358
2,463167;61,082651
2,464167;61,082945
2,465167;61,083239
2,466167;61,083535
2,467167;61,083831
2,468167;61,084127
2,469167;61,084425
2,470167;61,084723
2,471167;61,085022
2,472167;61,085321
2,473167;61,085622
2,474167;61,085923
2,475167;61,086225
2,476167;61,086528
2,477167;61,086832
2,478167;61,087136
2,479167;61,087441
2,480167;61,087748
2,481167;61,088055
2,482167;61,088362
2,483167;61,088671
2,484167;61,088981
2,485167;61,089291
2,486167;61,089602
2,487167;61,089915
2,488167;61,090228
2,489167;61,090542
2,490167;61,090857
2,491167;61,091172
2,492167;61,091489
2,493167;61,091807
2,494167;61,092125
2,495167;61,092445
2,496167;61,092765
2,497167;61,093087
2,498167;61,093409
2,499167;61,093732
2,500167;61,094056
2,501167;61,094382
2,502167;61,094708
2,503167;61,095035
2,504167;61,095363
2,505167;61,095693
2,506167;61,096023
2,507167;61,096354
2,508167;61,096686
2,509167;61,097020
2,510167;61,097354
2,511167;61,097689
2,512167;61,098026
2,513167;61,098363
2,514167;61,098701
2,515167;61,099041
2,516167;61,099382
2,517167;61,099723
2,518167;61,100066
2,519167;61,100410
2,520167;61,100755
2,521167;61,101101
2,522167;61,101448
2,523167;61,101796
2,524167;61,102145
2,525167;61,102496
2,526167;61,102847
2,527167;61,103200
2,528167;61,103554
2,529167;61,103909
2,530167;61,104265
2,531167;61,104622
2,532167;61,104980
2,533167;61,105340
2,534167;61,105701
2,535167;61,106062
2,536167;61,106425
2,537167;61,106790
2,538167;61,107155
2,539167;61,107522
2,540167;61,107889
2,541167;61,108258
2,542167;61,108628
2,543167;61,109000
2,544167;61,109372
2,545167;61,109746
2,546167;61,110121
2,547167;61,110497
2,548167;61,110875
2,549167;61,111253
2,550167;61,111633
2,551167;61,112014
2,552167;61,112397
2,553167;61,112780
2,554167;61,113165
2,555167;61,113551
2,556167;61,113938
2,557167;61,114327
2,558167;61,114717
2,559167;61,115108
2,560167;61,115501
2,561167;61,115894
2,562167;61,116289
2,563167;61,116686
2,564167;61,117083
2,565167;61,117482
2,566167;61,117882
2,567167;61,118284
2,568167;61,118686
2,569167;61,119090
2,570167;61,119496
2,571167;61,119902
2,572167;61,120310
2,573167;61,120720
2,574167;61,121130
2,575167;61,121542
2,576167;61,121955
2,577167;61,122370
2,578167;61,122786
2,579167;61,123203
2,580167;61,123622
2,581167;61,124042
2,582167;61,124463
2,583167;61,124886
2,584167;61,125310
2,585167;61,125735
2,586167;61,126162
2,587167;61,126590
2,588167;61,127019
2,589167;61,127450
2,590167;61,127882
2,591167;61,128316
2,592167;61,128750
2,593167;61,129187
2,594167;61,129624
2,595167;61,130063
2,596167;61,130504
2,597167;61,130945
2,598167;61,131389
2,599167;61,131833
2,600167;61,132279
2,601167;61,132726
2,602167;61,133175
2,603167;61,133625
2,604167;61,134077
2,605167;61,134529
2,606167;61,134984
2,607167;61,135439
2,608167;61,135896
2,609167;61,136355
2,610167;61,136815
2,611167;61,137276
2,612167;61,137739
2,613167;61,138203
2,614167;61,138668
2,615167;61,139135
2,616167;61,139604
2,617167;61,140073
2,618167;61,140545
2,619167;61,141017
2,620167;61,141491
2,621167;61,141966
2,622167;61,142443
2,623167;61,142922
2,624167;61,143401
2,625167;61,143882
2,626167;61,144365
2,627167;61,144849
2,628167;61,145334
2,629167;61,145821
2,630167;61,146309
2,631167;61,146799
2,632167;61,147290
2,633167;61,147782
2,634167;61,148276
2,635167;61,148772
2,636167;61,149268
2,637167;61,149767
2,638167;61,150266
2,639167;61,150767
2,640167;61,151270
2,641167;61,151774
2,642167;61,152279
2,643167;61,152786
2,644167;61,153294
2,645167;61,153804
2,646167;61,154315
2,647167;61,154827
2,648167;61,155341
2,649167;61,155857
2,650167;61,156374
2,651167;61,156892
2,652167;61,157412
2,653167;61,157933
2,654167;61,158455
2,655167;61,158979
2,656167;61,159505
2,657167;61,160031
2,658167;61,160560
2,659167;61,161089
2,660167;61,161621
2,661167;61,162153
2,662167;61,162687
2,663167;61,163222
2,664167;61,163759
2,665167;61,164298
2,666167;61,164837
2,667167;61,165378
2,668167;61,165921
2,669167;61,166465
2,670167;61,167010
2,671167;61,167557
2,672167;61,168105
2,673167;61,168655
2,674167;61,169206
2,675167;61,169758
2,676167;61,170312
2,677167;61,170868
2,678167;61,171424
2,679167;61,171983
2,680167;61,172542
2,681167;61,173103
2,682167;61,173665
2,683167;61,174229
2,684167;61,174794
2,685167;61,175361
2,686167;61,175929
2,687167;61,176498
2,688167;61,177069
2,689167;61,177641
2,690167;61,178215
2,691167;61,178790
2,692167;61,179367
2,693167;61,179944
2,694167;61,180523
2,695167;61,181104
2,696167;61,181686
2,697167;61,182269
2,698167;61,182854
2,699167;61,183440
2,700167;61,184028
2,701167;61,184617
2,702167;61,185207
2,703167;61,185799
2,704167;61,186392
2,705167;61,186986
2,706167;61,187582
2,707167;61,188179
2,708167;61,188777
2,709167;61,189377
2,710167;61,189979
2,711167;61,190581
2,712167;61,191185
2,713167;61,191790
2,714167;61,192397
2,715167;61,193005
2,716167;61,193615
2,717167;61,194225
2,718167;61,194837
2,719167;61,195451
2,720167;61,196065
2,721167;61,196682
2,722167;61,197299
2,723167;61,197918
2,724167;61,198538
2,725167;61,199159
2,726167;61,199782
2,727167;61,200406
2,728167;61,201031
2,729167;61,201658
2,730167;61,202286
2,731167;61,202916
2,732167;61,203546
2,733167;61,204178
2,734167;61,204811
2,735167;61,205446
2,736167;61,206082
2,737167;61,206719
2,738167;61,207357
2,739167;61,207997
2,740167;61,208638
2,741167;61,209281
2,742167;61,209924
2,743167;61,210569
2,744167;61,211215
2,745167;61,211863
2,746167;61,212511
2,747167;61,213161
2,748167;61,213813
2,749167;61,214465
2,750167;61,215119
2,751167;61,215774
2,752167;61,216430
2,753167;61,217088
2,754167;61,217747
2,755167;61,218407
2,756167;61,219068
2,757167;61,219730
2,758167;61,220394
2,759167;61,221059
2,760167;61,221725
2,761167;61,222393
2,762167;61,223061
2,763167;61,223731
2,764167;61,224402
2,765167;61,225074
2,766167;61,225748
2,767167;61,226423
