Classical Model;G2;G3
"Zeitpunkt in s";"firel in deg";"firel in deg"
1,481467;78,622470;54,175667
1,482467;78,651890;54,221363
1,483467;78,680311;54,266139
1,484467;78,707735;54,309990
1,485467;78,734161;54,352914
1,486467;78,759590;54,394908
1,487467;78,784022;54,435970
1,488467;78,807457;54,476095
1,489467;78,829896;54,515282
1,490467;78,851338;54,553527
1,491467;78,871784;54,590828
1,492467;78,891235;54,627183
1,493467;78,909690;54,662587
1,494467;78,927151;54,697040
1,495467;78,943616;54,730537
1,496467;78,959088;54,763078
1,497467;78,973566;54,794658
1,498467;78,987050;54,825276
1,499467;78,999541;54,854929
1,500467;79,011040;54,883615
1,501467;79,021546;54,911331
1,502467;79,031060;54,938075
1,503467;79,039583;54,963845
1,504467;79,047115;54,988638
1,505467;79,053657;55,012452
1,506467;79,059208;55,035286
1,507467;79,063770;55,057136
1,508467;79,067343;55,078000
1,509467;79,069927;55,097878
1,510467;79,071523;55,116766
1,511467;79,072131;55,134662
1,512467;79,071752;55,151566
1,513467;79,070387;55,167474
1,514467;79,068035;55,182384
1,515467;79,064698;55,196296
1,516467;79,060376;55,209207
1,517467;79,055070;55,221116
1,518467;79,048780;55,232020
1,519467;79,041506;55,241919
1,520467;79,033250;55,250809
1,521467;79,024012;55,258691
1,522467;79,013793;55,265562
1,523467;79,002592;55,271421
1,524467;78,990411;55,276267
1,525467;78,977251;55,280097
1,526467;78,963112;55,282911
1,527467;78,947994;55,284707
1,528467;78,931899;55,285484
1,529467;78,914826;55,285241
1,530467;78,896778;55,283977
1,531467;78,877753;55,281690
1,532467;78,857754;55,278379
1,533467;78,836780;55,274043
1,534467;78,814833;55,268682
1,535467;78,791913;55,262293
1,536467;78,768020;55,254877
1,537467;78,743156;55,246433
1,538467;78,717322;55,236958
1,539467;78,690517;55,226454
1,540467;78,662743;55,214918
1,541467;78,634001;55,202351
1,542467;78,604291;55,188752
1,543467;78,573614;55,174119
1,544467;78,541971;55,158453
1,545467;78,509362;55,141752
1,546467;78,475789;55,124017
1,547467;78,441252;55,105247
1,548467;78,405752;55,085442
1,549467;78,369289;55,064601
1,550467;78,331866;55,042724
1,551467;78,293482;55,019810
1,552467;78,254138;54,995860
1,553467;78,213835;54,970874
1,554467;78,172575;54,944851
1,555467;78,130357;54,917791
1,556467;78,087183;54,889694
1,557467;78,043054;54,860560
1,558467;77,997970;54,830390
1,559467;77,951933;54,799183
1,560467;77,904943;54,766941
1,561467;77,857001;54,733662
1,562467;77,808109;54,699347
1,563467;77,758267;54,663997
1,564467;77,707475;54,627612
1,565467;77,655736;54,590192
1,566467;77,603050;54,551738
1,567467;77,549417;54,512251
1,568467;77,494840;54,471731
1,569467;77,439318;54,430178
1,570467;77,382853;54,387594
1,571467;77,325446;54,343979
1,572467;77,267098;54,299334
1,573467;77,207810;54,253660
1,574467;77,147583;54,206957
1,575467;77,086418;54,159227
1,576467;77,024316;54,110471
1,577467;76,961278;54,060689
1,578467;76,897305;54,009884
1,579467;76,832398;53,958055
1,580467;76,766558;53,905204
1,581467;76,699787;53,851333
1,582467;76,632086;53,796442
1,583467;76,563455;53,740534
1,584467;76,493896;53,683609
1,585467;76,423410;53,625670
1,586467;76,351997;53,566717
1,587467;76,279660;53,506752
1,588467;76,206400;53,445777
1,589467;76,132217;53,383793
1,590467;76,057112;53,320802
1,591467;75,981088;53,256807
1,592467;75,904144;53,191809
1,593467;75,826283;53,125809
1,594467;75,747506;53,058810
1,595467;75,667813;52,990814
1,596467;75,587207;52,921822
1,597467;75,505688;52,851838
1,598467;75,423257;52,780863
1,599467;75,339917;52,708899
1,600467;75,255668;52,635949
1,601467;75,170511;52,562015
1,602467;75,084448;52,487099
1,603467;74,997481;52,411205
1,604467;74,909610;52,334333
1,605467;74,820837;52,256488
1,606467;74,731163;52,177671
1,607467;74,640590;52,097886
1,608467;74,549119;52,017134
1,609467;74,456752;51,935420
1,610467;74,363490;51,852745
1,611467;74,269334;51,769112
1,612467;74,174287;51,684525
1,613467;74,078348;51,598987
1,614467;73,981521;51,512500
1,615467;73,883806;51,425068
1,616467;73,785205;51,336694
1,617467;73,685719;51,247381
1,618467;73,585351;51,157133
1,619467;73,484101;51,065952
1,620467;73,381971;50,973843
1,621467;73,278963;50,880808
1,622467;73,175078;50,786852
1,623467;73,070319;50,691977
1,624467;72,964686;50,596188
1,625467;72,858181;50,499487
1,626467;72,750806;50,401880
1,627467;72,642564;50,303370
1,628467;72,533454;50,203960
1,629467;72,423480;50,103654
1,630467;72,312643;50,002457
1,631467;72,200944;49,900372
1,632467;72,088386;49,797404
1,633467;71,974970;49,693557
1,634467;71,860698;49,588834
1,635467;71,745572;49,483241
1,636467;71,629594;49,376781
1,637467;71,512766;49,269459
1,638467;71,395089;49,161279
1,639467;71,276566;49,052246
1,640467;71,157198;48,942365
1,641467;71,036988;48,831639
1,642467;70,915937;48,720073
1,643467;70,794047;48,607673
1,644467;70,671320;48,494443
1,645467;70,547760;48,380388
1,646467;70,423366;48,265513
1,647467;70,298142;48,149822
1,648467;70,172090;48,033321
1,649467;70,045212;47,916014
1,650467;69,917509;47,797907
1,651467;69,788985;47,679005
1,652467;69,659641;47,559313
1,653467;69,529479;47,438836
1,654467;69,398502;47,317580
1,655467;69,266712;47,195550
1,656467;69,134112;47,072752
1,657467;69,000703;46,949190
1,658467;68,866488;46,824871
1,659467;68,731469;46,699800
1,660467;68,595648;46,573982
1,661467;68,459029;46,447424
1,662467;68,321613;46,320131
1,663467;68,183403;46,192109
1,664467;68,044402;46,063363
1,665467;67,904611;45,933900
1,666467;67,764034;45,803726
1,667467;67,622672;45,672846
1,668467;67,480530;45,541266
1,669467;67,337608;45,408994
1,670467;67,193910;45,276034
1,671467;67,049438;45,142393
1,672467;66,904196;45,008077
1,673467;66,758185;44,873094
1,674467;66,611409;44,737448
1,675467;66,463870;44,601146
1,676467;66,315571;44,464195
1,677467;66,166514;44,326601
1,678467;66,016704;44,188372
1,679467;65,866142;44,049512
1,680467;65,714832;43,910030
1,681467;65,562776;43,769931
1,682467;65,409978;43,629223
1,683467;65,256440;43,487913
1,684467;65,102165;43,346006
1,685467;64,947157;43,203510
1,686467;64,791418;43,060432
1,687467;64,634952;42,916779
1,688467;64,477761;42,772558
1,689467;64,319850;42,627775
1,690467;64,161221;42,482439
1,691467;64,001877;42,336555
1,692467;63,841821;42,190132
1,693467;63,681058;42,043177
1,694467;63,519590;41,895696
1,695467;63,357420;41,747697
1,696467;63,194552;41,599188
1,697467;63,030990;41,450175
1,698467;62,866736;41,300667
1,699467;62,701795;41,150670
1,700467;62,536170;41,000192
1,701467;62,369864;40,849241
1,702467;62,202881;40,697825
1,703467;62,035224;40,545950
1,704467;61,866898;40,393625
1,705467;61,697906;40,240857
1,706467;61,528251;40,087653
1,707467;61,357938;39,934023
1,708467;61,186970;39,779973
1,709467;61,015350;39,625511
1,710467;60,843084;39,470645
1,711467;60,670174;39,315384
1,712467;60,496625;39,159734
1,713467;60,322441;39,003704
1,714467;60,147625;38,847302
1,715467;59,972182;38,690535
1,716467;59,796115;38,533413
1,717467;59,619429;38,375942
1,718467;59,442128;38,218132
1,719467;59,264216;38,059990
1,720467;59,085698;37,901523
1,721467;58,906577;37,742742
1,722467;58,726858;37,583653
1,723467;58,546544;37,424264
1,724467;58,365642;37,264585
1,725467;58,184154;37,104623
1,726467;58,002085;36,944387
1,727467;57,819441;36,783885
1,728467;57,636224;36,623125
1,729467;57,452440;36,462115
1,730467;57,268094;36,300865
1,731467;57,083189;36,139381
1,732467;56,897732;35,977674
1,733467;56,711725;35,815751
1,734467;56,525175;35,653620
1,735467;56,338085;35,491290
1,736467;56,150461;35,328770
1,737467;55,962307;35,166068
1,738467;55,773629;35,003192
1,739467;55,584431;34,840151
1,740467;55,394718;34,676953
1,741467;55,204496;34,513608
1,742467;55,013768;34,350123
1,743467;54,822541;34,186507
1,744467;54,630819;34,022768
1,745467;54,438608;33,858916
1,746467;54,245913;33,694958
1,747467;54,052739;33,530904
1,748467;53,859090;33,366761
1,749467;53,664974;33,202539
1,750467;53,470394;33,038246
1,751467;53,275357;32,873890
1,752467;53,079867;32,709481
1,753467;52,883930;32,545026
1,754467;52,687552;32,380534
1,755467;52,490739;32,216014
1,756467;52,293495;32,051475
1,757467;52,095826;31,886925
1,758467;51,897739;31,722372
1,759467;51,699238;31,557825
1,760467;51,500330;31,393293
1,761467;51,301020;31,228784
1,762467;51,101314;31,064307
1,763467;50,901218;30,899870
1,764467;50,700738;30,735482
1,765467;50,499879;30,571151
1,766467;50,298649;30,406886
1,767467;50,097052;30,242695
1,768467;49,895095;30,078587
1,769467;49,692784;29,914571
1,770467;49,490125;29,750654
1,771467;49,287124;29,586844
1,772467;49,083788;29,423152
1,773467;48,880122;29,259584
1,774467;48,676133;29,096150
1,775467;48,471827;28,932857
1,776467;48,267211;28,769714
1,777467;48,062291;28,606730
1,778467;47,857074;28,443912
1,779467;47,651565;28,281269
1,780467;47,445772;28,118809
1,781467;47,239701;27,956540
1,782467;47,033359;27,794470
1,783467;46,826752;27,632609
1,784467;46,619886;27,470963
1,785467;46,412770;27,309541
1,786467;46,205409;27,148351
1,787467;45,997809;26,987401
1,788467;45,789979;26,826700
1,789467;45,581925;26,666254
1,790467;45,373653;26,506072
1,791467;45,165171;26,346162
1,792467;44,956486;26,186532
1,793467;44,747604;26,027190
1,794467;44,538533;25,868144
1,795467;44,329280;25,709400
1,796467;44,119852;25,550968
1,797467;43,910255;25,392854
1,798467;43,700498;25,235067
1,799467;43,490587;25,077614
1,800467;43,280530;24,920502
1,801467;43,070334;24,763740
1,802467;42,860006;24,607334
1,803467;42,649553;24,451293
1,804467;42,438984;24,295623
1,805467;42,228305;24,140332
1,806467;42,017524;23,985427
1,807467;41,806649;23,830916
1,808467;41,595686;23,676805
1,809467;41,384644;23,523103
1,810467;41,173530;23,369815
1,811467;40,962352;23,216950
1,812467;40,751117;23,064514
1,813467;40,539834;22,912514
1,814467;40,328509;22,760957
1,815467;40,117150;22,609850
1,816467;39,905766;22,459200
1,817467;39,694365;22,309014
1,818467;39,482953;22,159298
1,819467;39,271539;22,010058
1,820467;39,060131;21,861303
1,821467;38,848736;21,713037
1,822467;38,637364;21,565268
1,823467;38,426021;21,418003
1,824467;38,214715;21,271246
1,825467;38,003456;21,125006
1,826467;37,792250;20,979287
1,827467;37,581107;20,834097
1,828467;37,370033;20,689441
1,829467;37,159038;20,545325
1,830467;36,948129;20,401756
1,831467;36,737315;20,258739
1,832467;36,526604;20,116281
1,833467;36,316004;19,974387
1,834467;36,105523;19,833062
1,835467;35,895170;19,692313
1,836467;35,684954;19,552146
1,837467;35,474881;19,412565
1,838467;35,264962;19,273576
1,839467;35,055204;19,135186
1,840467;34,845616;18,997398
1,841467;34,636205;18,860219
1,842467;34,426982;18,723653
1,843467;34,217953;18,587706
1,844467;34,009128;18,452384
1,845467;33,800516;18,317690
1,846467;33,592124;18,183630
1,847467;33,383961;18,050209
1,848467;33,176037;17,917431
1,849467;32,968358;17,785302
1,850467;32,760935;17,653826
1,851467;32,553776;17,523007
1,852467;32,346889;17,392851
1,853467;32,140283;17,263362
1,854467;31,933967;17,134543
1,855467;31,727950;17,006400
1,856467;31,522240;16,878937
1,857467;31,316846;16,752157
1,858467;31,111776;16,626066
1,859467;30,907040;16,500666
1,860467;30,702647;16,375963
1,861467;30,498604;16,251959
1,862467;30,294921;16,128659
1,863467;30,091607;16,006067
1,864467;29,888671;15,884185
1,865467;29,686121;15,763018
1,866467;29,483966;15,642570
1,867467;29,282215;15,522843
1,868467;29,080877;15,403841
1,869467;28,879961;15,285568
1,870467;28,679475;15,168026
1,871467;28,479429;15,051219
1,872467;28,279831;14,935149
1,873467;28,080691;14,819821
1,874467;27,882017;14,705236
1,875467;27,683817;14,591398
1,876467;27,486102;14,478309
1,877467;27,288880;14,365972
1,878467;27,092160;14,254391
1,879467;26,895950;14,143566
1,880467;26,700260;14,033502
1,881467;26,505099;13,924199
1,882467;26,310475;13,815661
1,883467;26,116397;13,707890
1,884467;25,922874;13,600889
1,885467;25,729916;13,494658
1,886467;25,537531;13,389200
1,887467;25,345728;13,284518
1,888467;25,154516;13,180613
1,889467;24,963903;13,077487
1,890467;24,773900;12,975142
1,891467;24,584513;12,873579
1,892467;24,395754;12,772800
1,893467;24,207629;12,672807
1,894467;24,020149;12,573601
1,895467;23,833321;12,475183
1,896467;23,647156;12,377556
1,897467;23,461661;12,280719
1,898467;23,276846;12,184675
1,899467;23,092719;12,089424
1,900467;22,909289;11,994968
1,901467;22,726565;11,901307
1,902467;22,544556;11,808443
1,903467;22,363270;11,716376
1,904467;22,182717;11,625107
1,905467;22,002904;11,534637
1,906467;21,823841;11,444967
1,907467;21,645536;11,356097
1,908467;21,467999;11,268027
1,909467;21,291237;11,180758
1,910467;21,115259;11,094291
1,911467;20,940074;11,008626
1,912467;20,765691;10,923763
1,913467;20,592118;10,839702
1,914467;20,419364;10,756444
1,915467;20,247437;10,673988
1,916467;20,076345;10,592335
1,917467;19,906098;10,511484
1,918467;19,736704;10,431436
1,919467;19,568171;10,352190
1,920467;19,400507;10,273746
1,921467;19,233721;10,196104
1,922467;19,067822;10,119263
1,923467;18,902818;10,043224
1,924467;18,738716;9,967985
1,925467;18,575526;9,893546
1,926467;18,413255;9,819907
1,927467;18,251913;9,747067
1,928467;18,091506;9,675025
1,929467;17,932043;9,603781
1,930467;17,773532;9,533333
1,931467;17,615982;9,463681
1,932467;17,459401;9,394825
1,933467;17,303795;9,326763
1,934467;17,149175;9,259493
1,935467;16,995546;9,193016
1,936467;16,842918;9,127330
1,937467;16,691299;9,062435
1,938467;16,540695;8,998327
1,939467;16,391115;8,935008
1,940467;16,242567;8,872474
1,941467;16,095058;8,810726
1,942467;15,948596;8,749761
1,943467;15,803189;8,689579
1,944467;15,658844;8,630177
1,945467;15,515569;8,571555
1,946467;15,373372;8,513710
1,947467;15,232259;8,456642
1,948467;15,092239;8,400348
1,949467;14,953318;8,344828
1,950467;14,815505;8,290078
1,951467;14,678806;8,236098
1,952467;14,543228;8,182886
1,953467;14,408779;8,130440
1,954467;14,275467;8,078758
1,955467;14,143297;8,027838
1,956467;14,012277;7,977679
1,957467;13,882415;7,928278
1,958467;13,753716;7,879634
1,959467;13,626189;7,831744
1,960467;13,499839;7,784607
1,961467;13,374674;7,738220
1,962467;13,250701;7,692582
1,963467;13,127925;7,647690
1,964467;13,006354;7,603542
1,965467;12,885995;7,560135
1,966467;12,766853;7,517469
1,967467;12,648935;7,475540
1,968467;12,532249;7,434346
1,969467;12,416799;7,393886
1,970467;12,302593;7,354156
1,971467;12,189636;7,315154
1,972467;12,077935;7,276879
1,973467;11,967496;7,239327
1,974467;11,858325;7,202497
1,975467;11,750427;7,166386
1,976467;11,643810;7,130991
1,977467;11,538479;7,096310
1,978467;11,434439;7,062342
1,979467;11,331696;7,029082
1,980467;11,230257;6,996529
1,981467;11,130126;6,964681
1,982467;11,031309;6,933534
1,983467;10,933812;6,903086
1,984467;10,837640;6,873336
1,985467;10,742799;6,844279
1,986467;10,649294;6,815914
1,987467;10,557129;6,788239
1,988467;10,466311;6,761250
1,989467;10,376844;6,734945
1,990467;10,288733;6,709321
1,991467;10,201984;6,684377
1,992467;10,116600;6,660108
1,993467;10,032588;6,636514
1,994467;9,949951;6,613590
1,995467;9,868695;6,591335
1,996467;9,788824;6,569746
1,997467;9,710342;6,548820
1,998467;9,633254;6,528555
1,999467;9,557565;6,508948
2,000467;9,483278;6,489997
2,001467;9,410398;6,471698
2,002467;9,338930;6,454050
2,003467;9,268876;6,437050
2,004467;9,200242;6,420694
2,005467;9,133030;6,404982
2,006467;9,067246;6,389909
2,007467;9,002893;6,375474
2,008467;8,939974;6,361673
2,009467;8,878493;6,348505
2,010467;8,818454;6,335966
2,011467;8,759860;6,324055
2,012467;8,702714;6,312768
2,013467;8,647021;6,302103
2,014467;8,592783;6,292058
2,015467;8,540003;6,282630
2,016467;8,488684;6,273816
2,017467;8,438830;6,265615
2,018467;8,390443;6,258023
2,019467;8,343527;6,251039
2,020467;8,298083;6,244659
2,021467;8,254115;6,238881
2,022467;8,211626;6,233703
2,023467;8,170617;6,229123
2,024467;8,131091;6,225137
2,025467;8,093051;6,221745
2,026467;8,056499;6,218942
2,027467;8,021438;6,216728
2,028467;7,987868;6,215099
2,029467;7,955793;6,214054
2,030467;7,925214;6,213590
2,031467;7,896133;6,213704
2,032467;7,868551;6,214396
2,033467;7,842472;6,215661
2,034467;7,817896;6,217499
2,035467;7,794824;6,219907
2,036467;7,773259;6,222883
2,037467;7,753201;6,226424
2,038467;7,734652;6,230529
2,039467;7,717613;6,235196
2,040467;7,702086;6,240422
2,041467;7,688070;6,246205
2,042467;7,675568;6,252544
2,043467;7,664579;6,259436
2,044467;7,655106;6,266880
2,045467;7,647148;6,274873
2,046467;7,640706;6,283414
2,047467;7,635781;6,292500
2,048467;7,632372;6,302130
2,049467;7,630481;6,312302
2,050467;7,630108;6,323015
2,051467;7,631253;6,334266
2,052467;7,633915;6,346053
2,053467;7,638095;6,358375
2,054467;7,643794;6,371231
2,055467;7,651010;6,384618
2,056467;7,659743;6,398535
2,057467;7,669993;6,412981
2,058467;7,681760;6,427953
2,059467;7,695044;6,443450
2,060467;7,709842;6,459471
2,061467;7,726156;6,476014
2,062467;7,743984;6,493078
2,063467;7,763325;6,510661
2,064467;7,784178;6,528762
2,065467;7,806543;6,547380
2,066467;7,830417;6,566512
2,067467;7,855801;6,586159
2,068467;7,882692;6,606318
2,069467;7,911090;6,626988
2,070467;7,940993;6,648168
2,071467;7,972399;6,669858
2,072467;8,005306;6,692055
2,073467;8,039714;6,714759
2,074467;8,075619;6,737968
2,075467;8,113021;6,761682
2,076467;8,151918;6,785899
2,077467;8,192307;6,810619
2,078467;8,234185;6,835840
2,079467;8,277552;6,861562
2,080467;8,322404;6,887784
2,081467;8,368740;6,914504
2,082467;8,416556;6,941722
2,083467;8,465851;6,969438
2,084467;8,516621;6,997650
2,085467;8,568864;7,026357
2,086467;8,622577;7,055559
2,087467;8,677757;7,085256
2,088467;8,734402;7,115447
2,089467;8,792507;7,146130
2,090467;8,852071;7,177306
2,091467;8,913089;7,208973
2,092467;8,975559;7,241132
2,093467;9,039477;7,273782
2,094467;9,104839;7,306922
2,095467;9,171642;7,340552
2,096467;9,239883;7,374672
2,097467;9,309558;7,409280
2,098467;9,380663;7,444378
2,099467;9,453193;7,479964
2,100467;9,527146;7,516038
2,101467;9,602517;7,552601
2,102467;9,679302;7,589651
2,103467;9,757497;7,627188
2,104467;9,837098;7,665213
2,105467;9,918099;7,703726
2,106467;10,000498;7,742725
2,107467;10,084289;7,782212
2,108467;10,169467;7,822185
2,109467;10,256029;7,862645
2,110467;10,343969;7,903593
2,111467;10,433283;7,945027
2,112467;10,523966;7,986949
2,113467;10,616012;8,029357
2,114467;10,709417;8,072253
2,115467;10,804176;8,115636
2,116467;10,900283;8,159507
2,117467;10,997733;8,203865
2,118467;11,096522;8,248711
2,119467;11,196643;8,294046
2,120467;11,298091;8,339868
2,121467;11,400860;8,386180
2,122467;11,504946;8,432980
2,123467;11,610342;8,480269
2,124467;11,717042;8,528048
2,125467;11,825041;8,576317
2,126467;11,934334;8,625076
2,127467;12,044913;8,674326
2,128467;12,156773;8,724067
2,129467;12,269907;8,774300
2,130467;12,384311;8,825024
2,131467;12,499977;8,876241
2,132467;12,616899;8,927951
2,133467;12,735071;8,980155
2,134467;12,854486;9,032852
2,135467;12,975139;9,086045
2,136467;13,097021;9,139732
2,137467;13,220128;9,193915
2,138467;13,344452;9,248594
2,139467;13,469986;9,303770
2,140467;13,596724;9,359443
2,141467;13,724658;9,415615
2,142467;13,853783;9,472285
2,143467;13,984091;9,529455
2,144467;14,115574;9,587125
2,145467;14,248226;9,645296
2,146467;14,382040;9,703968
2,147467;14,517009;9,763142
2,148467;14,653124;9,822819
2,149467;14,790380;9,883000
2,150467;14,928768;9,943685
2,151467;15,068282;10,004875
2,152467;15,208913;10,066571
2,153467;15,350654;10,128773
2,154467;15,493497;10,191482
2,155467;15,637436;10,254699
2,156467;15,782462;10,318425
2,157467;15,928568;10,382661
2,158467;16,075745;10,447407
2,159467;16,223986;10,512663
2,160467;16,373283;10,578432
2,161467;16,523628;10,644713
2,162467;16,675014;10,711507
2,163467;16,827432;10,778816
2,164467;16,980873;10,846639
2,165467;17,135331;10,914978
2,166467;17,290796;10,983833
2,167467;17,447261;11,053205
2,168467;17,604718;11,123095
2,169467;17,763157;11,193503
2,170467;17,922571;11,264431
2,171467;18,082952;11,335879
2,172467;18,244290;11,407848
2,173467;18,406578;11,480338
2,174467;18,569808;11,553350
2,175467;18,733969;11,626886
2,176467;18,899055;11,700944
2,177467;19,065056;11,775528
2,178467;19,231964;11,850636
2,179467;19,399770;11,926269
2,180467;19,568465;12,002429
2,181467;19,738041;12,079116
2,182467;19,908489;12,156331
2,183467;20,079800;12,234073
2,184467;20,251965;12,312344
2,185467;20,424975;12,391145
2,186467;20,598822;12,470475
2,187467;20,773497;12,550336
2,188467;20,948991;12,630728
2,189467;21,125294;12,711651
2,190467;21,302397;12,793106
2,191467;21,480293;12,875093
2,192467;21,658971;12,957613
2,193467;21,838423;13,040667
2,194467;22,018639;13,124254
2,195467;22,199610;13,208375
2,196467;22,381328;13,293030
2,197467;22,563782;13,378221
2,198467;22,746965;13,463946
2,199467;22,930866;13,550206
2,200467;23,115476;13,637003
2,201467;23,300787;13,724335
2,202467;23,486788;13,812203
2,203467;23,673472;13,900607
2,204467;23,860827;13,989547
2,205467;24,048846;14,079024
2,206467;24,237518;14,169038
2,207467;24,426835;14,259588
2,208467;24,616787;14,350675
2,209467;24,807364;14,442298
2,210467;24,998558;14,534458
2,211467;25,190358;14,627155
2,212467;25,382756;14,720388
2,213467;25,575743;14,814157
2,214467;25,769308;14,908462
2,215467;25,963442;15,003303
2,216467;26,158136;15,098680
2,217467;26,353381;15,194593
2,218467;26,549166;15,291040
2,219467;26,745483;15,388022
2,220467;26,942323;15,485539
2,221467;27,139675;15,583589
2,222467;27,337530;15,682173
2,223467;27,535879;15,781290
2,224467;27,734712;15,880939
2,225467;27,934020;15,981120
2,226467;28,133794;16,081832
2,227467;28,334023;16,183075
2,228467;28,534699;16,284847
2,229467;28,735812;16,387149
2,230467;28,937352;16,489978
2,231467;29,139311;16,593335
2,232467;29,341678;16,697219
2,233467;29,544445;16,801628
2,234467;29,747601;16,906562
2,235467;29,951138;17,012019
2,236467;30,155046;17,117999
2,237467;30,359316;17,224500
2,238467;30,563937;17,331522
2,239467;30,768902;17,439062
2,240467;30,974200;17,547121
2,241467;31,179822;17,655695
2,242467;31,385758;17,764785
2,243467;31,592000;17,874389
2,244467;31,798538;17,984505
2,245467;32,005363;18,095131
2,246467;32,212465;18,206267
2,247467;32,419835;18,317911
2,248467;32,627464;18,430061
2,249467;32,835343;18,542714
2,250467;33,043462;18,655871
2,251467;33,251812;18,769528
2,252467;33,460384;18,883684
2,253467;33,669168;18,998337
2,254467;33,878156;19,113486
2,255467;34,087338;19,229127
2,256467;34,296706;19,345259
2,257467;34,506249;19,461880
2,258467;34,715960;19,578988
2,259467;34,925828;19,696581
2,260467;35,135846;19,814655
2,261467;35,346003;19,933210
2,262467;35,556291;20,052242
2,263467;35,766700;20,171749
2,264467;35,977223;20,291729
2,265467;36,187849;20,412180
2,266467;36,398571;20,533097
2,267467;36,609379;20,654480
2,268467;36,820264;20,776325
2,269467;37,031217;20,898629
2,270467;37,242230;21,021390
2,271467;37,453294;21,144604
2,272467;37,664400;21,268270
2,273467;37,875539;21,392383
2,274467;38,086703;21,516942
2,275467;38,297883;21,641942
2,276467;38,509070;21,767381
2,277467;38,720257;21,893255
2,278467;38,931433;22,019562
2,279467;39,142591;22,146298
2,280467;39,353722;22,273459
2,281467;39,564818;22,401043
2,282467;39,775870;22,529045
2,283467;39,986870;22,657463
2,284467;40,197810;22,786292
2,285467;40,408680;22,915530
2,286467;40,619474;23,045172
2,287467;40,830182;23,175215
2,288467;41,040796;23,305655
2,289467;41,251308;23,436487
2,290467;41,461710;23,567709
2,291467;41,671994;23,699317
2,292467;41,882152;23,831306
2,293467;42,092175;23,963672
2,294467;42,302056;24,096411
2,295467;42,511786;24,229519
2,296467;42,721358;24,362992
2,297467;42,930764;24,496826
2,298467;43,139996;24,631016
2,299467;43,349046;24,765558
2,300467;43,557905;24,900447
2,301467;43,766568;25,035680
2,302467;43,975025;25,171251
2,303467;44,183269;25,307156
2,304467;44,391293;25,443391
2,305467;44,599089;25,579950
2,306467;44,806649;25,716830
2,307467;45,013965;25,854025
2,308467;45,221031;25,991530
2,309467;45,427839;26,129341
2,310467;45,634382;26,267453
2,311467;45,840651;26,405861
2,312467;46,046641;26,544559
2,313467;46,252343;26,683543
2,314467;46,457750;26,822809
2,315467;46,662855;26,962349
2,316467;46,867652;27,102160
2,317467;47,072132;27,242237
2,318467;47,276289;27,382573
2,319467;47,480117;27,523164
2,320467;47,683607;27,664004
2,321467;47,886753;27,805088
2,322467;48,089548;27,946410
2,323467;48,291985;28,087965
2,324467;48,494058;28,229748
2,325467;48,695760;28,371753
2,326467;48,897083;28,513973
2,327467;49,098023;28,656405
2,328467;49,298570;28,799041
2,329467;49,498720;28,941877
2,330467;49,698466;29,084905
2,331467;49,897801;29,228122
2,332467;50,096719;29,371520
2,333467;50,295213;29,515094
2,334467;50,493277;29,658837
2,335467;50,690905;29,802745
2,336467;50,888090;29,946811
2,337467;51,084827;30,091029
2,338467;51,281109;30,235392
2,339467;51,476930;30,379895
2,340467;51,672283;30,524532
2,341467;51,867164;30,669296
2,342467;52,061566;30,814182
2,343467;52,255482;30,959182
2,344467;52,448908;31,104292
2,345467;52,641837;31,249503
2,346467;52,834263;31,394811
2,347467;53,026182;31,540209
2,348467;53,217586;31,685690
2,349467;53,408471;31,831248
2,350467;53,598830;31,976876
2,351467;53,788659;32,122568
2,352467;53,977951;32,268318
2,353467;54,166701;32,414119
2,354467;54,354904;32,559964
2,355467;54,542555;32,705848
2,356467;54,729648;32,851762
2,357467;54,916177;32,997701
2,358467;55,102138;33,143658
2,359467;55,287525;33,289627
2,360467;55,472333;33,435600
2,361467;55,656557;33,581570
2,362467;55,840193;33,727532
2,363467;56,023234;33,873479
2,364467;56,205676;34,019403
2,365467;56,387514;34,165298
2,366467;56,568744;34,311157
2,367467;56,749359;34,456973
2,368467;56,929357;34,602739
2,369467;57,108731;34,748449
2,370467;57,287477;34,894095
2,371467;57,465590;35,039671
2,372467;57,643066;35,185170
2,373467;57,819900;35,330585
2,374467;57,996089;35,475908
2,375467;58,171626;35,621134
2,376467;58,346508;35,766254
2,377467;58,520730;35,911263
2,378467;58,694288;36,056152
2,379467;58,867178;36,200916
2,380467;59,039396;36,345546
2,381467;59,210937;36,490037
2,382467;59,381796;36,634380
2,383467;59,551971;36,778570
2,384467;59,721456;36,922598
2,385467;59,890248;37,066458
2,386467;60,058343;37,210143
2,387467;60,225737;37,353646
2,388467;60,392425;37,496960
2,389467;60,558405;37,640077
2,390467;60,723671;37,782991
2,391467;60,888221;37,925694
2,392467;61,052050;38,068180
2,393467;61,215156;38,210441
2,394467;61,377533;38,352470
2,395467;61,539179;38,494261
2,396467;61,700090;38,635806
2,397467;61,860263;38,777098
2,398467;62,019693;38,918130
2,399467;62,178378;39,058895
2,400467;62,336314;39,199385
2,401467;62,493497;39,339595
2,402467;62,649925;39,479517
2,403467;62,805593;39,619143
2,404467;62,960500;39,758467
2,405467;63,114640;39,897482
2,406467;63,268012;40,036180
2,407467;63,420613;40,174555
2,408467;63,572438;40,312600
2,409467;63,723485;40,450307
2,410467;63,873751;40,587670
